chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr5	138182773	138182860	1864809	0	+	0.54023	(0.53,0.586]	chr5	189327	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	KIF20A	ENSG00000112984.12	ENST00000394894.8	protein_coding	protein_coding	protein_coding	protein_coding	6	93	2	5.09636	5.147625	5.19889	8.80327e-11	2.47192e-11	1.09433e-7	2.0336e-8
chr12	54401675	54401765	3954700	0	-	0.644444	(0.586,1]	chr12	403728	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ITGA5	ENSG00000161638.11	ENST00000293379.9:ENST00000552564.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	28	2	4.74219	5.1476	5.55301	4.03751e-4	4.80408e-6	0.016623	4.13821e-4
chr2	28752176	28752276	565156	0	+	0.78	(0.586,1]	chr2	68814	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	PPP1CB	ENSG00000213639.10	ENST00000441461.5:ENST00000358506.6:ENST00000296122.10:ENST00000395366.3	protein_coding	protein_coding	protein_coding	protein_coding	0	28	2	4.74219	5.1476	5.55301	4.03751e-4	4.80408e-6	0.016623	4.13821e-4
chr12	110345155	110345247	3873974	0	+	0.478261	(0.45,0.49]	chr12	393104	3	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATP2A2	ENSG00000174437.18	ENST00000308664.10:ENST00000539276.7:ENST00000377685.9:ENST00000548169.2:ENST00000547792.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	16	2	4.7678	5.146985	5.52617	4.8313e-4	7.6782e-6	0.011541300000000001	0.00108375
chr19	38843914	38844007	5355404	0	-	0.569892	(0.53,0.586]	chr19	574173	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HNRNPL	ENSG00000104824.18	ENST00000221419.10:ENST00000647557.1:ENST00000388749.7:ENST00000601449.5:ENST00000600873.5:ENST00000598985.5:ENST00000601047.5:ENST00000600233.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	2	43	2	5.02309	5.146875	5.27066	1.9780200000000001e-07	2.65424e-8	3.44996e-5	1.36665e-5
chr12	16621	16721	3897659	0	-	0.48	(0.45,0.49]	chr12	396952	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	WASH8P	ENSG00000226210.3	ENST00000400706.3	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	unprocessed_pseudogene	0	16	2	4.80993	5.14668	5.48343	4.2018e-4	9.37418e-6	0.0170337	7.00801e-4
chr6	30730186	30730286	2263518	0	-	0.49	(0.45,0.49]	chr6	227151	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FLOT1	ENSG00000137312.15	ENST00000376389.8:ENST00000487376.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	16	2	4.80993	5.14668	5.48343	4.2018e-4	9.37418e-6	0.0170337	7.00801e-4
chr9	96853987	96854087	3187303	0	-	0.46	(0.45,0.49]	chr9	313450	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ZNF782	ENSG00000196597.13	ENST00000481138.6	protein_coding	protein_coding	protein_coding	protein_coding	0	16	2	4.80993	5.14668	5.48343	4.2018e-4	9.37418e-6	0.0170337	7.00801e-4
chr2	97209709	97209799	647680	0	+	0.3	(0.29,0.323]	chr2	76017	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ANKRD36	ENSG00000135976.20	ENST00000420699.9	protein_coding	protein_coding	protein_coding	protein_coding	2	31	2	4.86123	5.146635	5.43204	3.23025e-6	2.30319e-8	5.64998e-4	6.23486e-6
chr19	12715197	12715242	5329523	0	-	0.8	(0.586,1]	chr19	570490	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TNPO2	ENSG00000105576.16	ENST00000425528.6:ENST00000588216.5:ENST00000588151.5:ENST00000588484.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	27	2	4.98333	5.1462	5.30907	1.26732e-4	2.09546e-5	0.00467039	0.00215555
chr19	55092682	55092762	5379723	0	-	0.65	(0.586,1]	chr19	579110	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PPP1R12C	ENSG00000125503.13	ENST00000591938.5:ENST00000263433.8:ENST00000592993.1	protein_coding	protein_coding	protein_coding	protein_coding	0	27	2	4.98333	5.1462	5.30907	1.26732e-4	2.09546e-5	0.00467039	0.00215555
chr9	128259391	128259491	3227950	0	-	0.61	(0.586,1]	chr9	317652	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	GOLGA2	ENSG00000167110.18	ENST00000421699.7:ENST00000611957.4:ENST00000610329.4	protein_coding	protein_coding	protein_coding	protein_coding	0	27	2	4.98333	5.1462	5.30907	1.26732e-4	2.09546e-5	0.00467039	0.00215555
chr16	28403417	28403517	4794031	0	-	0.66	(0.586,1]	chr16	493756	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	EIF3CL	ENSG00000205609.13	ENST00000398944.7	protein_coding	protein_coding	protein_coding	protein_coding	0	27	2	4.99621	5.14616	5.29611	1.16993e-4	2.30099e-5	0.00753121	0.00138983
chr22	19176950	19177019	5639176	0	-	0.666667	(0.586,1]	chr22	611642	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SLC25A1	ENSG00000100075.10	ENST00000215882.10:ENST00000451283.5:ENST00000470922.5:ENST00000461267.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	27	2	4.99621	5.14616	5.29611	1.16993e-4	2.30099e-5	0.00753121	0.00138983
chr2	10444830	10444930	831532	0	-	0.49	(0.45,0.49]	chr2	92110	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ODC1	ENSG00000115758.13	ENST00000234111.9:ENST00000405333.5:ENST00000446285.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	2	38	2	4.70522	5.14586	5.5865	4.64855e-6	2.41526e-9	7.39493e-4	9.94611e-7
chr16	23689776	23689859	4671577	0	+	0.53012	(0.53,0.586]	chr16	478231	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PLK1	ENSG00000166851.15	ENST00000300093.9	protein_coding	protein_coding	protein_coding	protein_coding	2	44	2	4.84018	5.14567	5.45116	9.44562e-7	4.51135e-9	2.22745e-4	1.64835e-6
chr15	101973452	101973491	4516144	0	+	0.769231	(0.586,1]	chr15	459272	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	WASH3P	ENSG00000185596.16	ENST00000354296.9:ENST00000557932.5:ENST00000558784.5	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript	2	72	2	5.09462	5.143495	5.19237	4.62514e-8	2.04304e-8	1.08568e-5	1.0852e-5
chr6	34757648	34757744	2093515	0	+	0.572917	(0.53,0.586]	chr6	213304	2	UTR5	UTR5:EXON_MRNA:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	SNRPC	ENSG00000124562.10	ENST00000244520.10:ENST00000374018.5:ENST00000374017.3	protein_coding	protein_coding	protein_coding	protein_coding	0	18	2	4.96729	5.143425000000001	5.31956	1.42778e-4	2.05085e-5	0.00509552	0.00215555
chr1	19239230	19239302	295220	0	-	0.583333	(0.53,0.586]	chr1	36996	1	CDS	CDS:EXON_MRNA	EMC1	ENSG00000127463.15	ENST00000477853.6:ENST00000375199.7:ENST00000375208.7	protein_coding	protein_coding	protein_coding	protein_coding	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr1	154990264	154990338	172809	0	+	0.581081	(0.53,0.586]	chr1	21525	1	UTR3	UTR3:EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FLAD1	ENSG00000160688.19	ENST00000292180.8:ENST00000368433.5:ENST00000315144.14:ENST00000295530.6:ENST00000489992.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr11	47422973	47423073	3681115	0	-	0.57	(0.53,0.586]	chr11	369144	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	PSMC3	ENSG00000165916.9	ENST00000619920.4:ENST00000602866.5:ENST00000527906.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr16	56609057	56609157	4702453	0	+	0.57	(0.53,0.586]	chr16	482073	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	MT2A	ENSG00000125148.7	ENST00000245185.6	protein_coding	protein_coding	protein_coding	protein_coding	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr17	47209757	47209857	4915477	0	+	0.54	(0.53,0.586]	chr17	510688	2	SS5_PROX	SS5_PROX:INTRON	MYL4	ENSG00000198336.9	ENST00000572316.5:ENST00000354968.5:ENST00000570772.5:ENST00000576874.5:ENST00000393450.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr19	3983713	3983791	5311692	0	-	0.538462	(0.53,0.586]	chr19	566820	2	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	EEF2	ENSG00000167658.16	ENST00000309311.7:ENST00000600720.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr19	4035476	4035576	5217987	0	+	0.57	(0.53,0.586]	chr19	549029	15	INTRON	INTRON	PIAS4	ENSG00000105229.7	ENST00000262971.3	protein_coding	protein_coding	protein_coding	protein_coding	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr3	167734350	167734431	1397363	0	-	0.54321	(0.53,0.586]	chr3	148662	1	EXON_MRNA	EXON_MRNA:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PDCD10	ENSG00000114209.15	ENST00000392750.7:ENST00000473645.6:ENST00000497056.6:ENST00000461494.5:ENST00000470131.5:ENST00000475915.6:ENST00000487947.6:ENST00000471885.5:ENST00000492139.5:ENST00000483451.5:ENST00000494502.6:ENST00000481136.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chrX	47227223	47227278	5722483	0	+	0.563636	(0.53,0.586]	chrX	621508	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CDK16	ENSG00000102225.16	ENST00000457458.6:ENST00000357227.9:ENST00000517426.5:ENST00000518022.5:ENST00000523344.5	protein_coding	protein_coding	protein_coding	protein_coding	0	18	2	5.00663	5.143295	5.27996	1.21018e-4	2.48837e-5	0.00753121	0.00144647
chr1	43976519	43976589	68026	0	+	0.457143	(0.45,0.49]	chr1	9914	3	EXON_MRNA	EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATP6V0B	ENSG00000117410.14	ENST00000532642.5:ENST00000236067.8:ENST00000472277.5:ENST00000472174.7:ENST00000496131.1:ENST00000532072.1:ENST00000498664.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	4	59	2	4.74412	5.142239999999999	5.54036	1.06797e-7	3.23702e-11	4.17202e-5	2.56128e-8
chr7	100687616	100687687	2661153	0	-	0.71831	(0.586,1]	chr7	266301	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	GIGYF1	ENSG00000146830.11	ENST00000678049.1:ENST00000646601.1	protein_coding	protein_coding	protein_coding	protein_coding	6	166	2	4.8348	5.14104	5.44728	4.32753e-10	1e-12	4.36602e-7	1.25805e-9
chr1	150558149	150558249	167593	0	+	0.48	(0.45,0.49]	chr1	20328	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ADAMTSL4	ENSG00000143382.16	ENST00000271643.9:ENST00000369041.9:ENST00000369038.6	protein_coding	protein_coding	protein_coding	protein_coding	8	98	2	5.02101	5.140980000000001	5.26095	4.8218e-11	2.43494e-12	6.65998e-8	2.75693e-9
chr20	32428422	32428522	5408693	0	+	0.49	(0.45,0.49]	chr20	582735	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ASXL1	ENSG00000171456.20	ENST00000375687.10:ENST00000620121.4:ENST00000646985.1:ENST00000644615.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	10	121	2	4.84155	5.14046	5.43937	6.17792e-11	1e-12	8.18556e-8	1.25805e-9
chr6	31635293	31635372	2090364	0	+	0.506329	(0.49,0.53]	chr6	212091	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PRRC2A	ENSG00000204469.13	ENST00000376033.3:ENST00000376007.8	protein_coding	protein_coding	protein_coding	protein_coding	2	40	2	4.6391	5.140345	5.64159	6.28172e-6	1.18851e-9	9.388e-4	5.52162e-7
chr3	51937444	51937544	1281454	0	-	0.53	(0.49,0.53]	chr3	139702	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RRP9	ENSG00000114767.7	ENST00000232888.7	protein_coding	protein_coding	protein_coding	protein_coding	0	16	2	5.1236	5.13981	5.15602	7.45735e-5	6.53351e-5	0.00475954	0.0031558
chr5	177495818	177495916	2046057	0	-	0.520408	(0.49,0.53]	chr5	207611	28	INTRON	INTRON	PDLIM7	ENSG00000196923.14	ENST00000355841.7:ENST00000486828.6:ENST00000355572.6:ENST00000506537.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	16	2	5.1236	5.13981	5.15602	7.45735e-5	6.53351e-5	0.00475954	0.0031558
chrX	48934867	48934953	5833871	0	-	0.511628	(0.49,0.53]	chrX	632385	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	OTUD5	ENSG00000068308.14	ENST00000376488.8:ENST00000455452.5:ENST00000610466.4:ENST00000428668.2:ENST00000484499.5	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	16	2	5.1236	5.13981	5.15602	7.45735e-5	6.53351e-5	0.00475954	0.0031558
chr11	123058830	123058906	3756809	0	-	0.421053	(0.414,0.45]	chr11	379047	1	UTR5	UTR5:EXON_MRNA:SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	HSPA8	ENSG00000109971.14	ENST00000534624.6:ENST00000532091.1:ENST00000524552.5:ENST00000526686.1:ENST00000533238.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	17	2	4.54708	5.135315	5.72355	0.00132614	1.79555e-6	0.0344082	1.96227e-4
chr16	28825680	28825769	4680914	0	+	0.438202	(0.414,0.45]	chr16	479045	1	EXON_MRNA	EXON_MRNA:SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	ATXN2L	ENSG00000168488.19	ENST00000336783.9:ENST00000562867.5:ENST00000568266.5:ENST00000564656.5:ENST00000561539.1:ENST00000566080.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	17	2	4.54708	5.135315	5.72355	0.00132614	1.79555e-6	0.0344082	1.96227e-4
chr20	5559839	5559939	5453658	0	-	0.44	(0.414,0.45]	chr20	589144	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	GPCPD1	ENSG00000125772.14	ENST00000379019.7:ENST00000481038.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	17	2	4.54708	5.135315	5.72355	0.00132614	1.79555e-6	0.0344082	1.96227e-4
chr15	64821281	64821366	4578331	0	-	0.588235	(0.586,1]	chr15	467304	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PIF1	ENSG00000140451.13	ENST00000268043.8:ENST00000558380.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	30	2	4.43367	5.135295	5.83692	0.00151857	7.12897e-7	0.0369084	9.55995e-5
chr2	97200233	97200333	647577	0	+	0.37	(0.354,0.384]	chr2	75974	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	ANKRD36	ENSG00000135976.20	ENST00000420699.9:ENST00000620383.1	protein_coding	protein_coding	protein_coding	protein_coding	2	33	2	4.87905	5.1349350000000005	5.39082	1.56605e-6	2.89405e-8	1.77774e-4	1.44939e-5
chr11	62633271	62633340	3690261	0	-	0.449275	(0.414,0.45]	chr11	371339	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	GANAB	ENSG00000089597.18	ENST00000346178.8:ENST00000356638.8:ENST00000648273.1:ENST00000526732.5:ENST00000534422.5:ENST00000534613.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay:processed_transcript	0	16	2	4.7506	5.1332450000000005	5.51589	5.11624e-4	8.05452e-6	0.0120156	0.00110987
chr2	74526840	74526936	907179	0	-	0.4375	(0.414,0.45]	chr2	100864	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	AUP1	ENSG00000115307.17	ENST00000425118.5:ENST00000377526.4:ENST00000463900.5:ENST00000486234.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	16	2	4.7506	5.1332450000000005	5.51589	5.11624e-4	8.05452e-6	0.0120156	0.00110987
chr2	97206335	97206435	647644	0	+	0.44	(0.414,0.45]	chr2	76004	2	SS5_PROX	SS5_PROX:INTRON	ANKRD36	ENSG00000135976.20	ENST00000420699.9	protein_coding	protein_coding	protein_coding	protein_coding	0	16	2	4.7506	5.1332450000000005	5.51589	5.11624e-4	8.05452e-6	0.0120156	0.00110987
chr7	149210484	149210584	2544333	0	+	0.45	(0.414,0.45]	chr7	255382	1	SS3_ADJ	SS3_ADJ:SS3_PROX:INTRON	ZNF282	ENSG00000170265.12	ENST00000610704.5:ENST00000479907.1	protein_coding	protein_coding	protein_coding	protein_coding	0	16	2	4.7506	5.1332450000000005	5.51589	5.11624e-4	8.05452e-6	0.0120156	0.00110987
chr7	151470470	151470570	2736370	0	-	0.44	(0.414,0.45]	chr7	271621	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	RHEB	ENSG00000106615.10	ENST00000262187.10:ENST00000472642.5:ENST00000478470.5:ENST00000496004.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	16	2	4.7506	5.1332450000000005	5.51589	5.11624e-4	8.05452e-6	0.0120156	0.00110987
chr3	12584757	12584846	1227070	0	-	0.404494	(0.384,0.414]	chr3	134127	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	RAF1	ENSG00000132155.13	ENST00000251849.9:ENST00000432427.2:ENST00000471449.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	15	2	5.00833	5.133134999999999	5.25794	1.5359e-4	4.33543e-5	0.00535354	0.00374327
chr12	54342387	54342471	3822399	0	+	0.404762	(0.384,0.414]	chr12	386144	1	SS5_PROX	SS5_PROX:INTRON	COPZ1	ENSG00000111481.10	ENST00000552848.5:ENST00000262061.7:ENST00000455864.6:ENST00000550027.5:ENST00000548281.5:ENST00000548753.1:ENST00000550713.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	0	15	2	5.07067	5.133015	5.19536	1.22228e-4	5.5713e-5	0.00753121	0.00264747
chr17	1653270	1653360	4979458	0	-	0.411111	(0.384,0.414]	chr17	518551	7	EXON_MRNA	EXON_MRNA:SS5_PROX:INTRON	PRPF8	ENSG00000174231.17	ENST00000304992.11:ENST00000576585.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	15	2	5.07067	5.133015	5.19536	1.22228e-4	5.5713e-5	0.00753121	0.00264747
chr17	2324588	2324678	4982979	0	-	0.388889	(0.384,0.414]	chr17	518913	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	TSR1	ENSG00000167721.11	ENST00000301364.10	protein_coding	protein_coding	protein_coding	protein_coding	0	15	2	5.07067	5.133015	5.19536	1.22228e-4	5.5713e-5	0.00753121	0.00264747
chr1	220134510	220134610	243831	0	+	0.45	(0.414,0.45]	chr1	29419	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	IARS2	ENSG00000067704.10	ENST00000366922.3	protein_coding	protein_coding	protein_coding	protein_coding	0	16	2	4.79979	5.13288	5.46597	4.34496e-4	1.0176e-5	0.0171079	7.39308e-4
chr17	40140879	40140954	4904843	0	+	0.44	(0.414,0.45]	chr17	508884	1	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CASC3	ENSG00000108349.17	ENST00000418132.7:ENST00000264645.12	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	16	2	4.79979	5.13288	5.46597	4.34496e-4	1.0176e-5	0.0171079	7.39308e-4
chr14	50482416	50482516	4344066	0	-	0.36	(0.354,0.384]	chr14	441813	1	SS3_ADJ	SS3_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	MAP4K5	ENSG00000012983.12	ENST00000682126.1:ENST00000013125.9:ENST00000557210.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	15	2	4.67983	5.132455	5.58508	9.05624e-4	5.85026e-6	0.0273532	4.78504e-4
chr17	79796415	79796496	5102129	0	-	0.382716	(0.354,0.384]	chr17	536105	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	CBX8	ENSG00000141570.11	ENST00000269385.9:ENST00000413392.5	protein_coding	protein_coding	protein_coding	protein_coding	0	15	2	4.67983	5.132455	5.58508	9.05624e-4	5.85026e-6	0.0273532	4.78504e-4
chr6	31644424	31644493	2264287	0	-	0.550725	(0.53,0.586]	chr6	227444	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	BAG6	ENSG00000204463.13	ENST00000676615.1:ENST00000375976.8:ENST00000362049.10	protein_coding	protein_coding	protein_coding	protein_coding	2	45	2	4.66246	5.132115000000001	5.60177	3.53665e-6	1.05678e-9	6.00484e-4	5.09721e-7
chr11	64766655	64766727	3694965	0	-	0.583333	(0.53,0.586]	chr11	372213	1	SS5_PROX	SS5_PROX:INTRON	SF1	ENSG00000168066.21	ENST00000227503.13:ENST00000448404.5:ENST00000377390.8	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	43	2	4.87317	5.131425	5.38968	6.57771e-7	9.0074e-9	8.92131e-5	5.66941e-6
chrX	154015931	154016031	5912097	0	-	0.68	(0.586,1]	chrX	639842	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	IRAK1	ENSG00000184216.14	ENST00000369974.6:ENST00000369980.8:ENST00000477274.1:ENST00000429936.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	27	2	4.86194	5.13092	5.3999	2.31938e-4	1.22027e-5	0.00709483	0.00148926
chr12	132140735	132140830	4040562	0	-	0.663158	(0.586,1]	chr12	414035	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	DDX51	ENSG00000185163.10	ENST00000397333.4:ENST00000545991.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	27	2	4.87478	5.130850000000001	5.38692	2.1517e-4	1.34561e-5	0.0108715	9.08673e-4
chrX	153932438	153932531	5911612	0	-	0.634409	(0.586,1]	chrX	639637	1	SSB_ADJ	SSB_ADJ:SS3_ADJ:SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	NAA10	ENSG00000102030.16	ENST00000464845.6:ENST00000370015.8:ENST00000370009.5:ENST00000466877.5:ENST00000484950.5:ENST00000460996.5:ENST00000432089.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	27	2	4.87478	5.130850000000001	5.38692	2.1517e-4	1.34561e-5	0.0108715	9.08673e-4
chr2	38747946	38748046	861453	0	-	0.33	(0.323,0.354]	chr2	96007	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	SRSF7	ENSG00000115875.19	ENST00000313117.11:ENST00000425778.5:ENST00000452806.5:ENST00000409276.5:ENST00000432873.5:ENST00000443213.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	33	2	4.67611	5.13013	5.58415	9.91402e-6	4.52957e-9	0.00127309	1.64835e-6
chr1	32780947	32781047	320611	0	-	0.5	(0.49,0.53]	chr1	40420	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	YARS1	ENSG00000134684.12	ENST00000469100.5:ENST00000373477.9:ENST00000676297.1:ENST00000674654.1:ENST00000675785.1:ENST00000487404.5:ENST00000478828.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:nonsense_mediated_decay	0	16	2	4.93685	5.129144999999999	5.32144	2.00239e-4	2.50679e-5	0.00632985	0.00243861
chr19	39389968	39390068	5356618	0	-	0.52	(0.49,0.53]	chr19	574528	1	SS5_ADJ	SS5_ADJ:SSB_PROX:SS3_PROX:SS5_PROX:INTRON	PAF1	ENSG00000006712.15	ENST00000221265.8	protein_coding	protein_coding	protein_coding	protein_coding	0	16	2	4.93685	5.129144999999999	5.32144	2.00239e-4	2.50679e-5	0.00632985	0.00243861
chr20	62304577	62304677	5443146	0	+	0.51	(0.49,0.53]	chr20	587375	1	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	ADRM1	ENSG00000130706.13	ENST00000491935.5:ENST00000620230.4:ENST00000253003.7:ENST00000465805.2	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	16	2	4.93685	5.129144999999999	5.32144	2.00239e-4	2.50679e-5	0.00632985	0.00243861
chr7	6026134	6026227	2570907	0	-	0.526882	(0.49,0.53]	chr7	258444	10	INTRON	INTRON	EIF2AK1	ENSG00000086232.13	ENST00000199389.11:ENST00000490523.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	16	2	4.93685	5.129144999999999	5.32144	2.00239e-4	2.50679e-5	0.00632985	0.00243861
