chr	start	end	name	score	strand	gc	gc_bin	chrom	feature_id	feature_bin	feature_type_top	feature_types	gene_name	gene_id	transcript_ids	gene_type_top	transcript_type_top	gene_types	transcript_types	input_sum	clip_sum	enrichment_n	enrichment_l2or_min	enrichment_l2or_mean	enrichment_l2or_max	p_max	p_min	q_max	q_min
chr21	42974764	42974864	5530123	0	+	0.83	(0.59,1]	chr21	597848	1	SS5_PROX	SS5_PROX:INTRON	PKNOX1	ENSG00000160199.15	ENST00000291547.10	protein_coding	protein_coding	protein_coding	protein_coding	0	36	2	4.81596	4.903269999999999	4.99058	0.0122358	0.00363675	0.139251	0.0824679
chr12	132793077	132793176	4041955	0	-	0.727273	(0.59,1]	chr12	414434	14	INTRON	INTRON	GOLGA3	ENSG00000090615.15	ENST00000450791.7:ENST00000545875.4	protein_coding	protein_coding	protein_coding	protein_coding	0	36	2	4.89126	4.90102	4.91078	0.0105411	0.00441506	0.128925	0.0912959
chr19	41893878	41893954	5274447	0	+	0.736842	(0.59,1]	chr19	559249	2	SS3_PROX	SS3_PROX:INTRON	ARHGEF1	ENSG00000076928.18	ENST00000354532.8:ENST00000378152.8	protein_coding	protein_coding	protein_coding	protein_coding	0	36	2	4.89126	4.90102	4.91078	0.0105411	0.00441506	0.128925	0.0912959
chr16	87726564	87726664	4842063	0	-	0.84	(0.59,1]	chr16	500566	4	SS5_PROX	SS5_PROX:INTRON	KLHDC4	ENSG00000104731.14	ENST00000270583.10:ENST00000347925.9:ENST00000562155.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	37	2	4.64092	4.89967	5.15842	0.00828553	0.00608969	0.126859	0.0938653
chr17	82150161	82150260	5106160	0	-	0.626263	(0.59,1]	chr17	537322	144	INTRON	INTRON	CCDC57	ENSG00000176155.19	ENST00000582040.1	protein_coding	processed_transcript	protein_coding	processed_transcript	0	36	2	4.82631	4.89457	4.96283	0.00912742	0.00540045	0.119017	0.101033
chr9	133256582	133256682	3239009	0	-	0.71	(0.59,1]	chr9	319037	226	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	4	254	2	4.51263	4.89365	5.27467	1.60155e-4	5.73057e-5	0.0139754	0.00633809
chr22	49589206	49589306	5681465	0	-	0.42	(0.387,0.42]	chr22	617478	1476	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	2	56	2	4.73775	4.88683	5.03591	8.31618e-5	1.75837e-5	0.00775595	0.00359699
chr6	157630757	157630856	2216491	0	+	0.494949	(0.49,0.53]	chr6	222667	19	INTRON	INTRON	ZDHHC14	ENSG00000175048.17	ENST00000414563.6	protein_coding	protein_coding	protein_coding	protein_coding	2	69	2	3.97899	4.88575	5.79251	0.00130767	5.56489e-7	0.0380517	4.04301e-4
chr1	1259690	1259789	272486	0	-	0.686869	(0.59,1]	chr1	32762	20	INTRON	INTRON	UBE2J2	ENSG00000160087.21	ENST00000349431.11:ENST00000400929.6:ENST00000464036.5:ENST00000360466.6:ENST00000400930.8:ENST00000473215.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	36	2	4.73659	4.883805	5.03102	0.00794095	0.00665976	0.111913	0.1101
chrX	3822680	3822780	5793732	0	-	0.56	(0.53,0.59]	chrX	629644	1	SS3_PROX	SS3_PROX:INTRON	RP11-706O15.1	ENSG00000285756.2	ENST00000653447.1:ENST00000471090.5:ENST00000671495.1:ENST00000486571.1	lncRNA	lncRNA	lncRNA	lncRNA	2	82	2	4.6807	4.880285	5.07987	9.14535e-5	4.60857e-5	0.00976414	0.00581422
chr1	1479208	1479308	1263	0	+	0.56	(0.53,0.59]	chr1	349	1	SS5_PROX	SS5_PROX:INTRON	ATAD3B	ENSG00000160072.20	ENST00000308647.8:ENST00000472194.6:ENST00000378736.3	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron:processed_transcript	2	81	2	4.73061	4.87828	5.02595	7.54654e-5	5.55875e-5	0.00868583	0.00633809
chr15	28915155	28915255	4419375	0	+	0.47	(0.453,0.49]	chr15	449445	192	INTRON	INTRON	APBA2	ENSG00000034053.15	ENST00000561069.5:ENST00000558330.5:ENST00000559814.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	2	60	2	4.29913	4.87547	5.45181	4.34805e-4	2.62546e-6	0.019392	0.00108688
chr22	49636804	49636904	5681941	0	-	0.7	(0.59,1]	chr22	617478	1952	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	2	138	2	4.6666	4.87199	5.07738	3.33331e-4	2.84277e-4	0.0212681	0.0154007
chr22	35342453	35342552	5603983	0	+	0.626263	(0.59,1]	chr22	607249	33	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	2	153	2	4.27593	4.868415	5.4609	0.00102771	1.03904e-4	0.0413493	0.00869935
chr7	1481688	1481788	2559123	0	-	0.71	(0.59,1]	chr7	257389	2	SS3_PROX	SS3_PROX:INTRON	INTS1	ENSG00000164880.16	ENST00000404767.8	protein_coding	protein_coding	protein_coding	protein_coding	0	35	2	4.81596	4.86337	4.91078	0.0122358	0.00441506	0.139251	0.0912959
chr7	45103181	45103256	2614678	0	-	0.653333	(0.59,1]	chr7	261788	3	EXON_MRNA	EXON_MRNA:SS5_ADJ:SS5_PROX:INTRON	TBRG4	ENSG00000136270.14	ENST00000361278.7:ENST00000258770.8:ENST00000494076.5:ENST00000495973.5:ENST00000483615.1:ENST00000488222.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	35	2	4.81596	4.86337	4.91078	0.0122358	0.00441506	0.139251	0.0912959
chr17	82785208	82785307	4973230	0	+	0.646465	(0.59,1]	chr17	517750	31	INTRON	INTRON	TBCD	ENSG00000141556.22	ENST00000683009.1:ENST00000539345.6	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	35	2	4.82631	4.858785	4.89126	0.0105411	0.00540045	0.128925	0.101033
chr19	47257379	47257469	5282869	0	+	0.644444	(0.59,1]	chr19	560674	4	INTRON	INTRON	CCDC9	ENSG00000105321.14	ENST00000643617.1:ENST00000221922.11	protein_coding	protein_coding	protein_coding	protein_coding	0	35	2	4.82631	4.858785	4.89126	0.0105411	0.00540045	0.128925	0.101033
chr9	133254584	133254684	3238989	0	-	0.52	(0.49,0.53]	chr9	319037	206	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	38	788	2	4.73288	4.855115	4.97735	7.41484e-7	4.7865e-8	8.19229e-4	8.43247e-5
chr8	38918769	38918868	2779149	0	+	0.434343	(0.42,0.453]	chr8	276241	3	INTRON	INTRON	PLEKHA2	ENSG00000169499.15	ENST00000521746.5:ENST00000519640.5:ENST00000617275.5	protein_coding	protein_coding	protein_coding	protein_coding	4	98	2	4.80892	4.8532399999999996	4.89756	1.64719e-5	6.05529e-6	0.00337115	0.00176308
chrX	3823173	3823266	5793737	0	-	0.419355	(0.387,0.42]	chrX	629645	2	INTRON	INTRON	RP11-706O15.1	ENSG00000285756.2	ENST00000653447.1:ENST00000471090.5:ENST00000671495.1:ENST00000486571.1	lncRNA	lncRNA	lncRNA	lncRNA	12	230	2	4.08128	4.85293	5.62458	3.0794e-5	8.34359e-9	0.00480637	3.64904e-5
chr16	85571751	85571851	4748172	0	+	0.65	(0.59,1]	chr16	486030	150	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	8	427	2	4.79582	4.8518349999999995	4.90785	6.22099e-5	2.15547e-5	0.00651066	0.00415625
chr22	49642304	49642404	5681996	0	-	0.56	(0.53,0.59]	chr22	617478	2007	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	2	86	2	4.40143	4.850860000000001	5.30029	2.59604e-4	2.11697e-5	0.0183999	0.00384732
chr21	45524617	45524717	5569905	0	-	0.67	(0.59,1]	chr21	602880	81	INTRON	INTRON	SLC19A1	ENSG00000173638.19	ENST00000311124.9:ENST00000380010.8:ENST00000485649.3	protein_coding	protein_coding	protein_coding	protein_coding	0	36	2	4.53844	4.84843	5.15842	0.0104077	0.00608969	0.141165	0.0938653
chr21	45421265	45421365	5536871	0	+	0.67	(0.59,1]	chr21	598819	154	INTRON	INTRON	COL18A1	ENSG00000182871.16	ENST00000651438.1	protein_coding	protein_coding	protein_coding	protein_coding	0	38	2	4.30868	4.846215	5.38375	0.0169645	0.00374744	0.173863	0.071977
chr10	131953185	131953285	3360079	0	+	0.55	(0.53,0.59]	chr10	332628	50	INTRON	INTRON	PPP2R2D	ENSG00000175470.20	ENST00000482010.6:ENST00000490777.3	protein_coding	retained_intron	protein_coding	retained_intron:nonsense_mediated_decay	2	77	2	4.81959	4.84516	4.87073	1.1265e-4	4.36147e-5	0.00906098	0.00636011
chr9	78320491	78320590	3067713	0	+	0.515152	(0.49,0.53]	chr9	299583	23	INTRON	INTRON	PSAT1	ENSG00000135069.14	ENST00000376588.4:ENST00000347159.6	protein_coding	protein_coding	protein_coding	protein_coding	2	62	2	4.3861	4.842675	5.29925	3.46912e-4	5.54761e-6	0.0170398	0.0017541
chr22	35343344	35343443	5603992	0	+	0.515152	(0.49,0.53]	chr22	607249	42	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	2	62	2	4.33451	4.83758	5.34065	4.12926e-4	4.5996e-6	0.0188349	0.00151805
chr17	1399646	1399746	4977990	0	-	0.65	(0.59,1]	chr17	518213	2	SS5_PROX	SS5_PROX:INTRON	YWHAE	ENSG00000108953.17	ENST00000264335.13:ENST00000571732.5:ENST00000486241.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	35	2	4.64092	4.83597	5.03102	0.00828553	0.00794095	0.126859	0.1101
chr17	82090138	82090226	5105907	0	-	0.704545	(0.59,1]	chr17	537257	4	SSB_PROX	SSB_PROX:SS3_PROX:SS5_PROX:INTRON	FASN	ENSG00000169710.9	ENST00000306749.4	protein_coding	protein_coding	protein_coding	protein_coding	0	39	2	4.17844	4.83145	5.48446	0.022062	0.00299741	0.195366	0.0635704
chr16	88916256	88916356	4844259	0	-	0.46	(0.453,0.49]	chr16	501029	142	INTRON	INTRON	CBFA2T3	ENSG00000129993.15	ENST00000563640.1	protein_coding	protein_coding	protein_coding	protein_coding	4	96	2	4.136	4.83016	5.52432	2.05101e-4	2.94572e-7	0.0127201	2.65263e-4
chr7	149014503	149014603	2732767	0	-	0.62	(0.59,1]	chr7	271125	2	SS5_PROX	SS5_PROX:INTRON	PDIA4	ENSG00000155660.11	ENST00000652332.1:ENST00000286091.9	protein_coding	protein_coding	protein_coding	protein_coding	2	129	2	4.77027	4.824345	4.87842	6.22298e-4	1.76612e-4	0.0245448	0.0143907
chr22	47004702	47004802	5629677	0	+	0.41	(0.387,0.42]	chr22	610660	66	INTRON	INTRON	TBC1D22A	ENSG00000054611.14	ENST00000407381.7:ENST00000394449.6	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	2	53	2	4.49624	4.82312	5.15	2.02281e-4	1.0512e-5	0.0127201	0.00252579
chr21	10426684	10426783	5505424	0	+	0.585859	(0.53,0.59]	chr21	595795	114	INTRON	INTRON	BAGE2	ENSG00000187172.15	ENST00000474011.5:ENST00000470054.5	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript	2	75	2	4.6869	4.82201	4.95712	1.75661e-4	3.09134e-5	0.0116383	0.00513357
chr16	90008084	90008183	4848252	0	-	0.686869	(0.59,1]	chr16	501392	12	INTRON	INTRON	DBNDD1	ENSG00000003249.15	ENST00000002501.11	protein_coding	protein_coding	protein_coding	protein_coding	0	34	2	4.81596	4.821135	4.82631	0.0122358	0.00540045	0.139251	0.101033
chr3	195112380	195112480	1425174	0	-	0.62	(0.59,1]	chr3	151139	419	INTRON	INTRON	XXYLT1	ENSG00000173950.16	ENST00000310380.11	protein_coding	protein_coding	protein_coding	protein_coding	2	128	2	4.5995	4.82038	5.04126	9.52425e-4	1.07256e-4	0.0317813	0.0108828
chr10	70703460	70703558	3295878	0	+	0.612245	(0.59,1]	chr10	325668	6	INTRON	INTRON	ADAMTS14	ENSG00000138316.11	ENST00000373207.2:ENST00000373208.5	protein_coding	protein_coding	protein_coding	protein_coding	0	37	2	4.30868	4.819655	5.33063	0.0169645	0.00420941	0.173863	0.075862
chr22	20137405	20137504	5577499	0	+	0.666667	(0.59,1]	chr22	604152	50	INTRON	INTRON	ZDHHC8	ENSG00000099904.16	ENST00000436518.5:ENST00000320602.11	protein_coding	protein_coding	protein_coding	protein_coding	0	35	2	4.53844	4.81728	5.09612	0.0104077	0.0069395	0.141165	0.101769
chr19	2050600	2050700	5307578	0	-	0.75	(0.59,1]	chr19	565866	4	SS5_PROX	SS5_PROX:INTRON	MKNK2	ENSG00000099875.16	ENST00000309340.11:ENST00000250896.9:ENST00000589509.5	protein_coding	protein_coding	protein_coding	protein_coding	0	34	2	4.73659	4.813924999999999	4.89126	0.0105411	0.00665976	0.128925	0.111913
chr16	89576271	89576371	4753355	0	+	0.77	(0.59,1]	chr16	486744	2	SS5_PROX	SS5_PROX:INTRON	CPNE7	ENSG00000178773.15	ENST00000319518.13:ENST00000525982.5	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	38	2	4.17844	4.806710000000001	5.43498	0.022062	0.00334657	0.195366	0.0672949
chr19	13840334	13840434	5330564	0	-	0.61	(0.59,1]	chr19	570854	166	EXON_LNCRNA	EXON_LNCRNA	MIR23AHG	ENSG00000267519.6	ENST00000587762.2	lncRNA	lncRNA	lncRNA	lncRNA	0	34	2	4.64092	4.801875000000001	4.96283	0.00912742	0.00828553	0.126859	0.119017
chr9	133255084	133255184	3238994	0	-	0.49	(0.453,0.49]	chr9	319037	211	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	40	750	2	4.06266	4.80096	5.53926	9.65045e-6	1.87836e-9	0.00259499	1.80221e-5
chr1	10299024	10299122	11048	0	+	0.336735	(0.323,0.357]	chr1	1643	14	INTRON	INTRON	KIF1B	ENSG00000054523.19	ENST00000377093.9:ENST00000377086.5	protein_coding	protein_coding	protein_coding	protein_coding	6	111	2	4.54786	4.8	5.05214	1.29836e-5	1.50187e-6	0.00290053	0.00106399
chr2	131299443	131299537	674125	0	+	0.734043	(0.59,1]	chr2	79376	8	EXON_LNCRNA	EXON_LNCRNA:INTRON	FAR2P4	ENSG00000231431.7	ENST00000560285.5:ENST00000425399.1	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript:transcribed_unprocessed_pseudogene	4	229	2	4.1355	4.797625	5.45975	0.00112144	7.65103e-6	0.034917	0.00206907
chr10	101834475	101834575	3478366	0	-	0.67	(0.59,1]	chr10	343494	49	INTRON	INTRON	KCNIP2	ENSG00000120049.20	ENST00000348850.9	protein_coding	protein_coding	protein_coding	protein_coding	0	35	2	4.42813	4.7932749999999995	5.15842	0.0132114	0.00608969	0.156496	0.0938653
chr19	10377316	10377415	5325109	0	-	0.525253	(0.49,0.53]	chr19	569533	71	INTRON	INTRON	TYK2	ENSG00000105397.14	ENST00000264818.10:ENST00000525621.6:ENST00000529370.5:ENST00000530829.1	protein_coding	protein_coding	protein_coding	protein_coding	4	99	2	4.69832	4.791625	4.88493	2.78388e-5	6.58141e-6	0.00465492	0.00188485
chr16	89412288	89412388	4846353	0	-	0.67	(0.59,1]	chr16	501095	949	INTRON	INTRON	ANKRD11	ENSG00000167522.16	ENST00000301030.10:ENST00000644784.1:ENST00000643147.1	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	6	310	2	4.49402	4.79153	5.08904	2.65576e-4	1.28107e-5	0.0146198	0.00286924
chr21	9822912	9823011	5543993	0	-	0.565657	(0.53,0.59]	chr21	600017	62	INTRON	INTRON	LINC01667	ENSG00000280081.4	ENST00000651050.1	transcribed_processed_pseudogene	processed_transcript	transcribed_processed_pseudogene	processed_transcript	12	320	2	4.17409	4.785095	5.3961	4.48211e-5	7.38841e-8	0.00571337	1.04717e-4
chr9	133254285	133254385	3238986	0	-	0.41	(0.387,0.42]	chr9	319037	203	INTRON	INTRON	ABO	ENSG00000175164.16	ENST00000679909.1	protein_coding	protein_coding	protein_coding	protein_coding	2	64	2	4.16658	4.784745	5.40291	6.09779e-4	6.04228e-6	0.0302462	0.0022427
chr16	85361548	85361648	4746068	0	+	0.7	(0.59,1]	chr16	486025	22	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1	protein_coding	protein_coding	protein_coding	protein_coding	0	34	2	4.53844	4.78473	5.03102	0.0104077	0.00794095	0.141165	0.1101
chr22	49615305	49615405	5681726	0	-	0.67	(0.59,1]	chr22	617478	1737	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	0	34	2	4.53844	4.78473	5.03102	0.0104077	0.00794095	0.141165	0.1101
chr12	123511788	123511887	4036741	0	-	0.50505	(0.49,0.53]	chr12	413546	119	INTRON	INTRON	RILPL1	ENSG00000188026.13	ENST00000636882.1	protein_coding	protein_coding	protein_coding	protein_coding	2	59	2	4.4359	4.778255	5.12061	2.92744e-4	1.22912e-5	0.015675	0.00280319
chr15	29103625	29103722	4421271	0	+	0.701031	(0.59,1]	chr15	449504	10	INTRON	INTRON	APBA2	ENSG00000034053.15	ENST00000561069.5:ENST00000558330.5:ENST00000559814.5:ENST00000411764.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	33	2	4.73659	4.776275	4.81596	0.0122358	0.00665976	0.139251	0.111913
chr2	3315617	3315717	825979	0	-	0.62	(0.59,1]	chr2	91455	408	INTRON	INTRON	EIPR1	ENSG00000032389.13	ENST00000398659.8:ENST00000382125.9:ENST00000441271.1	protein_coding	protein_coding	protein_coding	protein_coding	0	33	2	4.73659	4.776275	4.81596	0.0122358	0.00665976	0.139251	0.111913
chr7	5419560	5419660	2568301	0	-	0.71	(0.59,1]	chr7	258142	246	INTRON	INTRON	TNRC18	ENSG00000182095.15	ENST00000430969.6	protein_coding	protein_coding	protein_coding	protein_coding	0	33	2	4.73659	4.776275	4.81596	0.0122358	0.00665976	0.139251	0.111913
chr17	8226199	8226298	4996328	0	-	0.454545	(0.453,0.49]	chr17	521399	15	UTR3	UTR3:EXON_MRNA	CTC1	ENSG00000178971.16	ENST00000651323.1	protein_coding	protein_coding	protein_coding	protein_coding	2	75	2	3.93272	4.774805	5.61689	0.00132928	2.99174e-6	0.0475477	0.00151075
chr12	47790015	47790111	3943157	0	-	0.65625	(0.59,1]	chr12	401625	2	EXON_MRNA	EXON_MRNA:SS3_ADJ:SS3_PROX:INTRON	HDAC7	ENSG00000061273.18	ENST00000080059.12:ENST00000354334.7:ENST00000459625.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	33	2	4.64092	4.76609	4.89126	0.0105411	0.00828553	0.128925	0.126859
chr2	3315717	3315817	825980	0	-	0.6	(0.59,1]	chr2	91455	409	INTRON	INTRON	EIPR1	ENSG00000032389.13	ENST00000398659.8:ENST00000382125.9:ENST00000441271.1	protein_coding	protein_coding	protein_coding	protein_coding	0	33	2	4.64092	4.76609	4.89126	0.0105411	0.00828553	0.128925	0.126859
chr22	49643204	49643304	5682005	0	-	0.61	(0.59,1]	chr22	617478	2016	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	6	343	2	4.26784	4.765525	5.26321	1.78184e-4	3.34421e-5	0.0145053	0.0049279
chr22	20858269	20858369	5646330	0	-	0.69	(0.59,1]	chr22	612776	3	SS5_PROX	SS5_PROX:INTRON	PI4KA	ENSG00000241973.11	ENST00000255882.11:ENST00000485963.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	35	2	4.30868	4.76341	5.21814	0.0169645	0.00536494	0.173863	0.0874276
chr6	158626154	158626254	2223086	0	+	0.66	(0.59,1]	chr6	223164	4	SS5_PROX	SS5_PROX:INTRON	TMEM181	ENSG00000146433.10	ENST00000684151.1	protein_coding	protein_coding	protein_coding	protein_coding	0	35	2	4.30868	4.76341	5.21814	0.0169645	0.00536494	0.173863	0.0874276
chr19	1882103	1882203	5307077	0	-	0.74	(0.59,1]	chr19	565754	4	EXON_MRNA	EXON_MRNA:SS3_PROX:INTRON	ABHD17A	ENSG00000129968.17	ENST00000676686.1:ENST00000292577.12:ENST00000250974.9:ENST00000588598.5	protein_coding	protein_coding	protein_coding	protein_coding:retained_intron	0	34	2	4.42813	4.762125	5.09612	0.0132114	0.0069395	0.156496	0.101769
chr2	235523639	235523739	809902	0	+	0.66	(0.59,1]	chr2	90201	284	INTRON	INTRON	AGAP1	ENSG00000157985.19	ENST00000304032.13:ENST00000336665.9:ENST00000635100.1	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	34	2	4.42813	4.762125	5.09612	0.0132114	0.0069395	0.156496	0.101769
chr22	35343542	35343641	5603994	0	+	0.535354	(0.53,0.59]	chr22	607249	44	INTRON	INTRON	TOM1	ENSG00000100284.22	ENST00000411850.5:ENST00000449058.7	protein_coding	protein_coding	protein_coding	protein_coding	2	72	2	4.33444	4.76172	5.189	5.48389e-4	1.20046e-5	0.0226033	0.00277404
chr18	68858986	68859040	5159025	0	+	0.481481	(0.453,0.49]	chr18	541839	2	EXON_SMALL	EXON_SMALL	RNU6-39P	ENSG00000207072.1	ENST00000384344.1	snRNA	snRNA	snRNA	snRNA	10	211	2	4.51035	4.75953	5.00871	4.13191e-6	1.05112e-6	0.00145428	9.21954e-4
chr2	10312472	10312571	539694	0	+	0.444444	(0.42,0.453]	chr2	66726	89	INTRON	INTRON	HPCAL1	ENSG00000115756.13	ENST00000307845.8	protein_coding	protein_coding	protein_coding	protein_coding	2	55	2	4.28272	4.758875	5.23503	4.6615e-4	7.14599e-6	0.0202268	0.0019753
chr22	50433213	50433310	5633236	0	+	0.731959	(0.59,1]	chr22	610932	5	INTRON	INTRON	PPP6R2	ENSG00000100239.16	ENST00000612753.5:ENST00000395744.7:ENST00000216061.9:ENST00000401672.7	protein_coding	protein_coding	protein_coding	protein_coding	2	128	2	4.0554500000000004	4.74035	5.42525	0.0034905	3.20544e-5	0.0687629	0.00522373
chr22	49645804	49645904	5682031	0	-	0.52	(0.49,0.53]	chr22	617478	2042	INTRON	INTRON	C22orf34	ENSG00000188511.12	ENST00000414287.5	lncRNA	lncRNA	lncRNA	lncRNA	4	116	2	4.12084	4.740220000000001	5.3596	1.71651e-4	2.03141e-6	0.0141315	0.00126839
chr13	113858796	113858895	4189744	0	-	0.353535	(0.323,0.357]	chr13	427157	104	INTRON	INTRON	GAS6	ENSG00000183087.15	ENST00000327773.7	protein_coding	protein_coding	protein_coding	protein_coding	10	148	2	4.2021	4.736829999999999	5.27156	2.09516e-5	8.54198e-8	0.0038399800000000002	1.14165e-4
chr12	123510891	123510991	4036732	0	-	0.48	(0.453,0.49]	chr12	413546	110	INTRON	INTRON	RILPL1	ENSG00000188026.13	ENST00000636882.1	protein_coding	protein_coding	protein_coding	protein_coding	2	54	2	4.55785	4.735705	4.91356	1.76557e-4	2.96899e-5	0.0116562	0.00503237
chr16	85571452	85571552	4748169	0	+	0.58	(0.53,0.59]	chr16	486030	147	INTRON	INTRON	GSE1	ENSG00000131149.19	ENST00000637419.1:ENST00000635906.1	protein_coding	protein_coding	protein_coding	protein_coding	6	177	2	4.44282	4.734075000000001	5.02533	2.20391e-5	6.11322e-6	0.00418498	0.0022427
chr16	15134273	15134345	4777859	0	-	0.625	(0.59,1]	chr16	491091	2	EXON_LNCRNA	EXON_LNCRNA:EXON_PSEUDO	PKD1P6	ENSG00000250251.6	ENST00000343738.10:ENST00000540502.1	transcribed_unprocessed_pseudogene	processed_transcript	transcribed_unprocessed_pseudogene	processed_transcript:transcribed_unprocessed_pseudogene	0	34	2	4.30868	4.733549999999999	5.15842	0.0169645	0.00608969	0.173863	0.0938653
chr4	1222535	1222633	1572539	0	-	0.744898	(0.59,1]	chr4	165041	3	INTRON	INTRON	CTBP1	ENSG00000159692.16	ENST00000382952.8:ENST00000290921.10:ENST00000505826.5:ENST00000504784.1	protein_coding	protein_coding	protein_coding	protein_coding:processed_transcript	0	34	2	4.30868	4.733549999999999	5.15842	0.0169645	0.00608969	0.173863	0.0938653
chr20	62134628	62134721	5441894	0	+	0.634409	(0.59,1]	chr20	587157	6	UTR3	UTR3:EXON_MRNA	LSM14B	ENSG00000149657.20	ENST00000279068.11	protein_coding	protein_coding	protein_coding	protein_coding	0	33	2	4.42813	4.7295750000000005	5.03102	0.0132114	0.00794095	0.156496	0.1101
chr22	47160198	47160298	5631234	0	+	0.64	(0.59,1]	chr22	610672	482	INTRON	INTRON	TBC1D22A	ENSG00000054611.14	ENST00000407381.7:ENST00000394449.6	protein_coding	protein_coding	protein_coding	protein_coding:nonsense_mediated_decay	0	33	2	4.42813	4.7295750000000005	5.03102	0.0132114	0.00794095	0.156496	0.1101
